ATS,COD_ENTE,DENOM_ENTE,COD_STRUTTURA,COD_SUB,MAX LIVELLO EMERGENZA,DENOM_STRUTTURA,COD_TIPO_STR,DESCR_TIPO_STR,DATA_APERTURA,DATA_CHIUSURA,INDIRIZZO,CAP,CODICE COMUNE STRUTTURA RICOVERO,LOCALITA,TELEFONO,FAX,E-MAIL STRUTTURA RICOVERO,SITO_WEB,LIV_EMERG,PRONTO SOCCORSO,PS_PEDIATRICO,PUNTO PRIMO INTERVENTO,TIPO LIVELLO EMERGENZA
321,709,ASST DI LODI,030080,00,,OSPEDALE ROSSI - CASALPUSTERLENGO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA FLEMING 1,26841,098010,CASALPUSTERLENGO,03779241,0377924808,dirsan.casale@ao.lodi.it,www.ao.lodi.it,Senza livello emergenza,,,,
321,709,ASST DI LODI,030080,00,,OSPEDALE ROSSI - CASALPUSTERLENGO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA FLEMING 1,26841,098010,CASALPUSTERLENGO,03779241,0377924808,dirsan.casale@ao.lodi.it,www.ao.lodi.it,Senza livello emergenza,,,,
321,709,ASST DI LODI,030080,00,,OSPEDALE ROSSI - CASALPUSTERLENGO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA FLEMING 1,26841,098010,CASALPUSTERLENGO,03779241,0377924808,dirsan.casale@ao.lodi.it,www.ao.lodi.it,Senza livello emergenza,,,,
321,709,ASST DI LODI,030080,00,,OSPEDALE ROSSI - CASALPUSTERLENGO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA FLEMING 1,26841,098010,CASALPUSTERLENGO,03779241,0377924808,dirsan.casale@ao.lodi.it,www.ao.lodi.it,Senza livello emergenza,,,,
321,709,ASST DI LODI,030080,00,,OSPEDALE ROSSI - CASALPUSTERLENGO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA FLEMING 1,26841,098010,CASALPUSTERLENGO,03779241,0377924808,dirsan.casale@ao.lodi.it,www.ao.lodi.it,Senza livello emergenza,,,,
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,702,ASST SANTI PAOLO E CARLO,030915,00,3 - DEA,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,VIA PIO II 3,20153,015146,MILANO,02  40221,02 40072520,direzione.generale@asst-santipaolocarlo.it,www.sancarlo.mi.it,DEA-PS,X,,,1-DEA
321,708,ASST MELEGNANO E DELLA MARTESANA,030071,02,,OSPEDALE SERBELLONI - GORGONZOLA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,"VIA BELLINI, 5",20064,015108,GORGONZOLA,02957071,029516573,,,Senza livello emergenza,,,,
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
326,723,ASST DEL GARDA,030184,00,3 - DEA,OSPEDALE DI MANERBIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA LUNGOMELLA VALSECCHI NR. 2,25025,017103,MANERBIO,030 99291,0309145447,direzione.generale@asst-garda.it,www.asst-garda.it,DEA-PS,X,,,1-DEA
325,720,ASST DI BERGAMO EST,030133,00,2 - PS,OSPEDALE PESENTI FENAROLI - ALZANO L.,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,"VIA MAZZINI, 88",24022,016008,ALZANO LOMBARDO,035 3064111,0353064217,dirmed.alzano@asst-bergamoest.it,,PS,X,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
326,722,ASST DELLA FRANCIACORTA,030722,00,,ASST DELLA FRANCIACORTA,0,AZIENDA OSPEDALIERA,01/01/2016,,VIALE MAZZINI N. 4,25032,017052,CHIARI,0307102,,,,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
321,949,ISTITUTI CL. SCIENTIFICI MAUGERI SPA SB - MILANO,030949,00,,IRCCS IST. SCIENTIFICO DI RIABILITAZIONE - MI,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/12/2010,,"VIA CAMALDOLI, 64",20138,015146,MILANO,02507259,0250725202,direzione.milano@icsmaugeri.it,www.fsm.it,Senza livello emergenza,,,,
322,711,ASST DELLA VALLE OLONA,030008,00,3 - DEA,OSP. GENERALE PROVINCIALE - SARONNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,PIAZZALE BORELLA 1,21047,012119,SARONNO,02  96.131,,,,DEA-PS,X,X,,1-DEA
321,708,ASST MELEGNANO E DELLA MARTESANA,030071,01,2 - PS,OSPEDALE S. MARIA DELLE STELLE MELZO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,"VIA VOLONTARI DEL SANGUE, 5",20066,015142,MELZO,02951221,0295122319,dirsan.melzo@asst-melegnano-martesana.it,,PS,X,X,,
326,326,ATS DI BRESCIA,030348,00,,CASA DI CURA VILLA BARBARANO - SALO',51,CASA DI CURA ACCREDITATA A CONTRATTO,01/10/2002,,"VIA SPIAGGIA D'ORO, 21",25087,017170,SALO',0365298300,036522292,inforicoveri@villagemma.it,www.villagemma.it,Senza livello emergenza,,,,
326,326,ATS DI BRESCIA,030348,00,,CASA DI CURA VILLA BARBARANO - SALO',51,CASA DI CURA ACCREDITATA A CONTRATTO,01/10/2002,,"VIA SPIAGGIA D'ORO, 21",25087,017170,SALO',0365298300,036522292,inforicoveri@villagemma.it,www.villagemma.it,Senza livello emergenza,,,,
326,326,ATS DI BRESCIA,030348,00,,CASA DI CURA VILLA BARBARANO - SALO',51,CASA DI CURA ACCREDITATA A CONTRATTO,01/10/2002,,"VIA SPIAGGIA D'ORO, 21",25087,017170,SALO',0365298300,036522292,inforicoveri@villagemma.it,www.villagemma.it,Senza livello emergenza,,,,
326,326,ATS DI BRESCIA,030348,00,,CASA DI CURA VILLA BARBARANO - SALO',51,CASA DI CURA ACCREDITATA A CONTRATTO,01/10/2002,,"VIA SPIAGGIA D'ORO, 21",25087,017170,SALO',0365298300,036522292,inforicoveri@villagemma.it,www.villagemma.it,Senza livello emergenza,,,,
326,326,ATS DI BRESCIA,030348,00,,CASA DI CURA VILLA BARBARANO - SALO',51,CASA DI CURA ACCREDITATA A CONTRATTO,01/10/2002,,"VIA SPIAGGIA D'ORO, 21",25087,017170,SALO',0365298300,036522292,inforicoveri@villagemma.it,www.villagemma.it,Senza livello emergenza,,,,
326,326,ATS DI BRESCIA,030348,00,,CASA DI CURA VILLA BARBARANO - SALO',51,CASA DI CURA ACCREDITATA A CONTRATTO,01/10/2002,,"VIA SPIAGGIA D'ORO, 21",25087,017170,SALO',0365298300,036522292,inforicoveri@villagemma.it,www.villagemma.it,Senza livello emergenza,,,,
